frame_index,timestamp_ms,detected,nose_x,nose_y,nose_z,left_ear_x,left_ear_y,left_ear_z,right_ear_x,right_ear_y,right_ear_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_elbow_x,right_elbow_y,right_elbow_z,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_x,right_wrist_y,right_wrist_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z
491,20416.667,True,-0.039737,-0.597062,-0.286937,0.050472,-0.604655,-0.17918,-0.093255,-0.565207,-0.174341,0.153274,-0.437269,-0.05819,-0.139582,-0.493819,0.00224,0.227715,-0.251377,-0.106286,-0.194241,-0.218154,-0.052716,0.110877,-0.198972,-0.144517,-0.110758,-0.191198,-0.200176,0.097333,0.003031,0.032977,-0.094116,-0.010996,-0.032512
492,20458.333,True,-0.042232,-0.586641,-0.292896,0.049852,-0.597226,-0.187893,-0.094134,-0.557481,-0.175757,0.153751,-0.430514,-0.061424,-0.143635,-0.492123,-0.004842,0.214937,-0.230375,-0.106601,-0.196076,-0.217892,-0.056524,0.086864,-0.17541,-0.12278,-0.111855,-0.174785,-0.200862,0.096756,0.003039,0.032912,-0.093659,-0.010942,-0.032503
493,20500.0,True,-0.040349,-0.585405,-0.295476,0.050302,-0.596752,-0.190067,-0.094307,-0.556346,-0.177698,0.153963,-0.430351,-0.062869,-0.143474,-0.490639,-0.009093,0.215134,-0.230806,-0.108886,-0.196119,-0.216864,-0.074585,0.091922,-0.167962,-0.125315,-0.109279,-0.169515,-0.221852,0.096784,0.002997,0.032808,-0.093699,-0.01094,-0.032393
494,20541.667,True,-0.040637,-0.585027,-0.295853,0.04977,-0.596587,-0.190224,-0.096347,-0.556275,-0.178471,0.152757,-0.430323,-0.06293,-0.145345,-0.490647,-0.009754,0.211059,-0.23105,-0.110109,-0.199455,-0.215793,-0.081025,0.094164,-0.1656,-0.130271,-0.109744,-0.16417,-0.229126,0.096736,0.002996,0.032676,-0.093679,-0.01092,-0.032268
495,20583.333,True,-0.040391,-0.583233,-0.300603,0.050106,-0.596398,-0.194239,-0.096291,-0.55553,-0.181378,0.152917,-0.430316,-0.064101,-0.145228,-0.490396,-0.017778,0.211522,-0.229559,-0.116239,-0.199364,-0.212854,-0.090714,0.092208,-0.161221,-0.132283,-0.108343,-0.157692,-0.231302,0.09647,0.002942,0.033513,-0.093453,-0.010803,-0.033276
496,20625.0,True,-0.040148,-0.582405,-0.298785,0.050242,-0.595839,-0.190973,-0.096013,-0.555105,-0.180081,0.153202,-0.430183,-0.060799,-0.144992,-0.489454,-0.01475,0.21323,-0.228782,-0.110291,-0.199265,-0.212089,-0.089893,0.093286,-0.158688,-0.134708,-0.1084,-0.158247,-0.230987,0.096686,0.002865,0.033527,-0.093637,-0.010757,-0.033273
497,20666.667,True,-0.039733,-0.582105,-0.300984,0.050901,-0.595721,-0.192582,-0.095821,-0.555055,-0.181511,0.154534,-0.430152,-0.06109,-0.144878,-0.48917,-0.016975,0.21558,-0.229048,-0.111485,-0.199254,-0.209401,-0.091735,0.098866,-0.160746,-0.137466,-0.10741,-0.157648,-0.235444,0.096667,0.002848,0.033576,-0.093621,-0.010734,-0.033328
498,20708.333,True,-0.039386,-0.580378,-0.300997,0.051006,-0.595512,-0.192608,-0.09572,-0.555046,-0.182222,0.154124,-0.431169,-0.061066,-0.1448,-0.48969,-0.017007,0.216239,-0.231481,-0.111416,-0.199764,-0.209794,-0.091499,0.100942,-0.162127,-0.142822,-0.1058,-0.158771,-0.236137,0.09666,0.002786,0.033594,-0.093612,-0.010704,-0.033334
499,20750.0,True,-0.038211,-0.576408,-0.315735,0.051556,-0.594103,-0.209442,-0.094949,-0.553016,-0.202427,0.155127,-0.430389,-0.072582,-0.144729,-0.489691,-0.031344,0.215564,-0.225955,-0.120613,-0.19974,-0.209818,-0.096062,0.090426,-0.161733,-0.143273,-0.105676,-0.157728,-0.231142,0.095909,0.002849,0.033595,-0.092896,-0.010699,-0.033378
500,20791.667,True,-0.025227,-0.576892,-0.305356,0.05592,-0.595224,-0.201695,-0.08663,-0.553679,-0.201576,0.159338,-0.430755,-0.070067,-0.137962,-0.490441,-0.023578,0.22784,-0.226459,-0.120312,-0.194681,-0.210364,-0.085016,0.102517,-0.165647,-0.16068,-0.099972,-0.163567,-0.227405,0.095856,0.002919,0.034335,-0.09279,-0.010886,-0.034064
501,20833.333,True,-0.01938,-0.577059,-0.296407,0.060263,-0.596002,-0.191498,-0.082602,-0.555503,-0.19434,0.161099,-0.432183,-0.062695,-0.133599,-0.494069,-0.01544,0.229513,-0.227963,-0.115497,-0.190196,-0.21241,-0.08076,0.103494,-0.171025,-0.160676,-0.099898,-0.169002,-0.229025,0.095856,0.002939,0.035149,-0.092778,-0.010977,-0.034867
502,20875.0,True,-0.017626,-0.57724,-0.299795,0.065141,-0.595998,-0.194068,-0.07932,-0.55599,-0.195258,0.164616,-0.432273,-0.064292,-0.129651,-0.496173,-0.016376,0.232761,-0.229949,-0.116083,-0.185549,-0.213506,-0.080995,0.108851,-0.173237,-0.167785,-0.097166,-0.169958,-0.238223,0.095903,0.00304,0.03635,-0.092808,-0.011188,-0.036024
503,20916.667,True,-0.018105,-0.577385,-0.31178,0.065627,-0.594445,-0.206393,-0.078087,-0.555765,-0.203102,0.165088,-0.430169,-0.076572,-0.128832,-0.496171,-0.023268,0.233133,-0.231348,-0.118732,-0.1832,-0.216866,-0.080352,0.110501,-0.172321,-0.16709,-0.094816,-0.172878,-0.23458,0.095579,0.003805,0.03639,-0.092507,-0.012063,-0.036057
504,20958.333,True,-0.023599,-0.581761,-0.31138,0.0655,-0.596259,-0.206991,-0.0783,-0.558973,-0.201974,0.166956,-0.430209,-0.078118,-0.128678,-0.497872,-0.022542,0.237125,-0.234327,-0.123492,-0.183608,-0.221155,-0.078712,0.11854,-0.175396,-0.177169,-0.093422,-0.177274,-0.234425,0.095582,0.004137,0.036113,-0.092501,-0.012453,-0.035729
505,21000.0,True,-0.034437,-0.585815,-0.309035,0.064395,-0.597048,-0.20676,-0.079339,-0.561452,-0.191494,0.166767,-0.430918,-0.077708,-0.128779,-0.499904,-0.017197,0.240009,-0.248163,-0.12427,-0.186298,-0.229103,-0.066659,0.131363,-0.181632,-0.181056,-0.093275,-0.180777,-0.221083,0.095756,0.004218,0.035787,-0.092659,-0.0125,-0.035323
506,21041.667,True,-0.03529,-0.589907,-0.306824,0.065279,-0.598039,-0.206692,-0.076025,-0.563639,-0.188253,0.169631,-0.43077,-0.077561,-0.125428,-0.500568,-0.01708,0.248416,-0.250975,-0.124483,-0.183845,-0.232174,-0.067476,0.141438,-0.183626,-0.182545,-0.07708,-0.183149,-0.220268,0.095755,0.004608,0.03583,-0.092656,-0.012922,-0.035368
507,21083.333,True,-0.036885,-0.590055,-0.296298,0.065214,-0.597791,-0.195191,-0.077273,-0.563712,-0.170891,0.169538,-0.430767,-0.068011,-0.126374,-0.500428,-0.007485,0.247822,-0.251516,-0.117498,-0.188054,-0.231613,-0.065474,0.138886,-0.191238,-0.170794,-0.078927,-0.186362,-0.212464,0.09605,0.004599,0.035278,-0.092912,-0.012842,-0.03478
508,21125.0,True,-0.043831,-0.592452,-0.286637,0.062393,-0.598447,-0.190989,-0.079083,-0.565526,-0.163686,0.168124,-0.431781,-0.066053,-0.12888,-0.500147,-0.002448,0.247754,-0.26,-0.117539,-0.191257,-0.231361,-0.065449,0.13745,-0.209174,-0.176774,-0.080022,-0.192601,-0.213284,0.096692,0.004427,0.035268,-0.093524,-0.012603,-0.034752
509,21166.667,True,-0.044518,-0.59673,-0.2681,0.061531,-0.599777,-0.17343,-0.079558,-0.568167,-0.146932,0.16807,-0.433824,-0.05293,-0.131018,-0.500101,0.012677,0.250286,-0.262676,-0.105812,-0.192316,-0.231056,-0.048772,0.137158,-0.22721,-0.16866,-0.09046,-0.194647,-0.204192,0.097234,0.004108,0.034826,-0.094063,-0.012152,-0.034239
510,21208.333,True,-0.047055,-0.596689,-0.27121,0.057972,-0.599534,-0.174346,-0.083598,-0.568097,-0.151457,0.164952,-0.434107,-0.053198,-0.132494,-0.499763,0.010512,0.249036,-0.261645,-0.104219,-0.192853,-0.230631,-0.051039,0.128822,-0.229905,-0.151325,-0.097987,-0.201307,-0.204589,0.097229,0.003517,0.033556,-0.094069,-0.011362,-0.032877
511,21250.0,True,-0.048027,-0.596081,-0.272172,0.054451,-0.597556,-0.172011,-0.089363,-0.566811,-0.151186,0.159291,-0.433418,-0.047399,-0.136503,-0.49578,0.015718,0.248487,-0.25506,-0.090178,-0.192834,-0.22262,-0.052392,0.12652,-0.231709,-0.129976,-0.097371,-0.208085,-0.208405,0.097209,0.002954,0.032971,-0.094065,-0.010667,-0.032166
512,21291.667,True,-0.048227,-0.583191,-0.272777,0.054503,-0.585075,-0.173646,-0.090195,-0.55146,-0.152618,0.15988,-0.421419,-0.048203,-0.137289,-0.483225,0.014279,0.248186,-0.232159,-0.092309,-0.190624,-0.210423,-0.05436,0.124884,-0.229248,-0.125672,-0.091068,-0.207405,-0.208999,0.097099,0.002948,0.03181,-0.094025,-0.010606,-0.031047
513,21333.333,True,-0.049488,-0.582289,-0.273811,0.054439,-0.583209,-0.176777,-0.090172,-0.549359,-0.153836,0.162076,-0.4184,-0.048585,-0.137049,-0.4787,0.013332,0.247991,-0.226468,-0.093212,-0.188527,-0.202963,-0.060633,0.12502,-0.230634,-0.129811,-0.089536,-0.207472,-0.222244,0.096995,0.002951,0.030927,-0.093973,-0.010598,-0.030166
514,21375.0,True,-0.050594,-0.581824,-0.275017,0.0539,-0.583416,-0.176967,-0.093111,-0.549234,-0.153381,0.162133,-0.418736,-0.045602,-0.137468,-0.477298,0.012918,0.246986,-0.225462,-0.087069,-0.1883,-0.199894,-0.066428,0.124523,-0.234858,-0.12401,-0.087076,-0.211605,-0.234762,0.097371,0.002839,0.030931,-0.094381,-0.010483,-0.030156
515,21416.667,True,-0.052259,-0.5795,-0.273469,0.053265,-0.581053,-0.174059,-0.094476,-0.54705,-0.14828,0.162176,-0.416388,-0.040477,-0.13879,-0.474012,0.015829,0.246998,-0.220221,-0.083669,-0.188427,-0.194526,-0.066812,0.124272,-0.236062,-0.118849,-0.086691,-0.212109,-0.234391,0.097475,0.00269,0.030935,-0.094542,-0.010298,-0.03015
516,21458.333,True,-0.056454,-0.574774,-0.27223,0.050938,-0.577794,-0.174098,-0.096749,-0.544147,-0.146135,0.162203,-0.414323,-0.040096,-0.140368,-0.471229,0.016189,0.2469,-0.216462,-0.084383,-0.188972,-0.189552,-0.070925,0.122642,-0.23783,-0.118338,-0.08674,-0.211651,-0.239292,0.097479,0.002623,0.030433,-0.094567,-0.010223,-0.02959
517,21500.0,True,-0.061026,-0.574492,-0.268144,0.050236,-0.577411,-0.174266,-0.096804,-0.544169,-0.142002,0.163396,-0.41265,-0.040757,-0.140415,-0.47006,0.016046,0.246852,-0.215887,-0.094791,-0.188993,-0.187544,-0.076875,0.122598,-0.247669,-0.130354,-0.085126,-0.211859,-0.245917,0.097527,0.002632,0.03025,-0.094619,-0.010238,-0.029458
518,21541.667,True,-0.060667,-0.573417,-0.273887,0.052094,-0.576267,-0.185156,-0.094283,-0.544343,-0.149157,0.167455,-0.411054,-0.049197,-0.139531,-0.46941,0.008674,0.256436,-0.215442,-0.109329,-0.188929,-0.18805,-0.084452,0.131013,-0.252662,-0.147674,-0.084535,-0.214224,-0.246137,0.09785,0.002629,0.030466,-0.094838,-0.010255,-0.029766
519,21583.333,True,-0.061016,-0.575276,-0.270867,0.053512,-0.577037,-0.185029,-0.092213,-0.546917,-0.147817,0.17065,-0.411352,-0.049414,-0.136664,-0.469604,0.008175,0.26513,-0.217941,-0.122711,-0.187817,-0.189306,-0.088797,0.139354,-0.262486,-0.178113,-0.08199,-0.222885,-0.247039,0.098361,0.002666,0.030606,-0.095143,-0.010354,-0.03
520,21625.0,True,-0.060848,-0.576615,-0.267949,0.055337,-0.577152,-0.183787,-0.090589,-0.547848,-0.145153,0.173953,-0.411328,-0.049472,-0.134899,-0.468769,0.008095,0.273732,-0.219254,-0.135004,-0.187032,-0.189992,-0.097914,0.145972,-0.269001,-0.194921,-0.08165,-0.225878,-0.258581,0.099051,0.002737,0.030752,-0.095592,-0.010478,-0.030244
521,21666.667,True,-0.060455,-0.576722,-0.267958,0.058023,-0.577089,-0.184111,-0.087964,-0.54794,-0.145349,0.175831,-0.410219,-0.051234,-0.130833,-0.468441,0.008066,0.27726,-0.219491,-0.135178,-0.186322,-0.192781,-0.097403,0.147362,-0.271899,-0.188616,-0.081694,-0.23084,-0.242864,0.098945,0.003145,0.03043,-0.095337,-0.010781,-0.030053
522,21708.333,True,-0.058217,-0.576594,-0.263235,0.058375,-0.576269,-0.177062,-0.087988,-0.547267,-0.143203,0.175699,-0.407172,-0.048055,-0.130952,-0.466052,0.009264,0.277045,-0.219345,-0.132566,-0.187431,-0.192262,-0.09601,0.146511,-0.273582,-0.184444,-0.08196,-0.233351,-0.23691,0.099,0.003442,0.030584,-0.095349,-0.011011,-0.030285
523,21750.0,True,-0.057194,-0.577233,-0.249204,0.058328,-0.576386,-0.157496,-0.089347,-0.547319,-0.12997,0.175581,-0.407007,-0.03085,-0.132801,-0.463423,0.019526,0.276653,-0.219373,-0.118132,-0.189564,-0.189809,-0.093656,0.14624,-0.275262,-0.178152,-0.085116,-0.23578,-0.23633,0.10006,0.003429,0.031296,-0.096149,-0.011016,-0.03106
524,21791.667,True,-0.057028,-0.576794,-0.251041,0.058607,-0.576474,-0.159611,-0.089563,-0.547265,-0.131131,0.175938,-0.407139,-0.031502,-0.134058,-0.462799,0.020452,0.276526,-0.218356,-0.115282,-0.194421,-0.188601,-0.085498,0.149767,-0.27541,-0.17742,-0.094462,-0.235783,-0.228401,0.100602,0.003403,0.03147,-0.096579,-0.011013,-0.031285
525,21833.333,True,-0.051723,-0.573628,-0.254553,0.063524,-0.575578,-0.160003,-0.088677,-0.546144,-0.13458,0.179886,-0.406247,-0.032025,-0.133942,-0.460266,0.019893,0.278129,-0.212274,-0.114164,-0.196242,-0.178771,-0.085388,0.16162,-0.27467,-0.177715,-0.116502,-0.230284,-0.241989,0.101712,0.003576,0.032333,-0.097521,-0.011336,-0.0322
526,21875.0,True,-0.050373,-0.574057,-0.261923,0.063451,-0.578403,-0.161779,-0.092123,-0.548006,-0.143477,0.179256,-0.408272,-0.032381,-0.136698,-0.460925,0.018134,0.276965,-0.212269,-0.110302,-0.203102,-0.177973,-0.08532,0.181776,-0.274359,-0.179992,-0.160348,-0.225037,-0.260532,0.102952,0.00363,0.033095,-0.09851,-0.011484,-0.033018
527,21916.667,True,-0.052648,-0.583789,-0.256726,0.05399,-0.590602,-0.152628,-0.101732,-0.555144,-0.139677,0.16799,-0.416727,-0.02056,-0.146701,-0.464641,0.02403,0.267795,-0.213851,-0.102859,-0.213433,-0.177673,-0.067647,0.199998,-0.270764,-0.197575,-0.216285,-0.225183,-0.258309,0.103317,0.002983,0.036765,-0.098911,-0.011039,-0.036482
528,21958.333,True,-0.045172,-0.592965,-0.213665,0.056813,-0.597108,-0.100002,-0.098049,-0.562424,-0.090669,0.168693,-0.417987,0.026114,-0.146208,-0.472944,0.061046,0.269033,-0.216237,-0.067996,-0.197078,-0.178228,-0.011127,0.255199,-0.259641,-0.178237,-0.252629,-0.219657,-0.218349,0.103315,0.004115,0.038005,-0.098884,-0.011447,-0.038006
529,22000.0,True,-0.041124,-0.603866,-0.219583,0.060831,-0.605861,-0.115524,-0.09473,-0.575949,-0.098483,0.168558,-0.423295,0.013087,-0.143189,-0.484739,0.060031,0.265803,-0.219875,-0.070339,-0.179301,-0.184947,-0.026346,0.284973,-0.236687,-0.231967,-0.269139,-0.223146,-0.225808,0.104133,0.004131,0.038151,-0.099622,-0.011519,-0.038034
530,22041.667,True,-0.041276,-0.607434,-0.222717,0.06121,-0.609916,-0.122453,-0.094554,-0.579911,-0.104909,0.16536,-0.42823,0.009975,-0.143015,-0.489245,0.052671,0.249684,-0.227564,-0.07814,-0.180903,-0.18664,-0.028251,0.291826,-0.225559,-0.228388,-0.297723,-0.219332,-0.217841,0.104293,0.004118,0.037874,-0.099746,-0.011492,-0.037597
531,22083.333,True,-0.04164,-0.608289,-0.223824,0.061683,-0.614341,-0.126227,-0.094342,-0.581731,-0.1068,0.164478,-0.433354,0.008787,-0.142622,-0.493306,0.048957,0.248962,-0.241678,-0.09186,-0.178835,-0.190626,-0.029509,0.309415,-0.217511,-0.232418,-0.295715,-0.208452,-0.22688,0.104183,0.004027,0.037859,-0.099653,-0.011441,-0.037568
532,22125.0,True,-0.036772,-0.607215,-0.265968,0.063199,-0.614212,-0.157473,-0.092347,-0.582746,-0.154771,0.162069,-0.438936,-0.030092,-0.141844,-0.497496,0.001129,0.245084,-0.257059,-0.129393,-0.177227,-0.194887,-0.086309,0.300071,-0.217311,-0.274884,-0.277468,-0.201003,-0.267409,0.104155,0.003166,0.038294,-0.099622,-0.011052,-0.037941
533,22166.667,True,-0.03641,-0.604945,-0.2714,0.063199,-0.613248,-0.161741,-0.091738,-0.58223,-0.160099,0.158061,-0.441691,-0.038756,-0.141758,-0.499868,0.000667,0.244853,-0.261221,-0.134989,-0.175487,-0.199492,-0.083016,0.291901,-0.217103,-0.261307,-0.278702,-0.193213,-0.264988,0.102614,0.002912,0.037678,-0.097918,-0.010857,-0.037407
534,22208.333,True,-0.034817,-0.60148,-0.280627,0.063414,-0.612548,-0.167759,-0.0911,-0.58155,-0.168537,0.157089,-0.443696,-0.041802,-0.141541,-0.501106,-0.001095,0.239882,-0.263501,-0.131885,-0.162149,-0.201298,-0.081282,0.285699,-0.215764,-0.253091,-0.271178,-0.191194,-0.262452,0.102397,0.002871,0.037102,-0.097706,-0.010847,-0.03682
535,22250.0,True,-0.035111,-0.589541,-0.288337,0.062396,-0.612017,-0.174343,-0.092368,-0.580223,-0.176207,0.15548,-0.446132,-0.041268,-0.141547,-0.501457,-0.004806,0.24103,-0.266035,-0.131161,-0.163723,-0.202151,-0.084131,0.287565,-0.212991,-0.248345,-0.265805,-0.183928,-0.259495,0.101945,0.002809,0.037098,-0.097235,-0.010827,-0.036812
536,22291.667,True,-0.040565,-0.58038,-0.275266,0.058329,-0.610067,-0.16092,-0.09527,-0.57696,-0.157922,0.151849,-0.447021,-0.02893,-0.142735,-0.50142,0.009909,0.240177,-0.265188,-0.108149,-0.171001,-0.202652,-0.078906,0.285779,-0.208345,-0.198051,-0.267267,-0.175178,-0.258428,0.101316,0.002517,0.037025,-0.096572,-0.010492,-0.036702
537,22333.333,True,-0.041802,-0.578938,-0.27219,0.057974,-0.609608,-0.155979,-0.096012,-0.576303,-0.15097,0.150955,-0.447959,-0.024901,-0.142896,-0.501311,0.015133,0.237358,-0.265256,-0.104598,-0.178377,-0.203279,-0.078745,0.284053,-0.201277,-0.197303,-0.267757,-0.172355,-0.265068,0.101256,0.002197,0.036998,-0.096511,-0.010242,-0.036617
538,22375.0,True,-0.041151,-0.579494,-0.271567,0.058022,-0.6098,-0.154101,-0.096096,-0.576272,-0.150749,0.150058,-0.449756,-0.022834,-0.142217,-0.501744,0.015108,0.234183,-0.267799,-0.10331,-0.173552,-0.205921,-0.079781,0.283243,-0.202806,-0.200194,-0.261839,-0.174442,-0.263163,0.10115,0.001886,0.037059,-0.096396,-0.010041,-0.036635
539,22416.667,True,-0.036481,-0.579773,-0.271407,0.062652,-0.609496,-0.153572,-0.092757,-0.576174,-0.150469,0.151696,-0.449709,-0.022822,-0.140619,-0.502609,0.015523,0.23437,-0.269904,-0.103848,-0.172476,-0.206973,-0.08013,0.28226,-0.203916,-0.203088,-0.261073,-0.174425,-0.264429,0.101135,0.001876,0.036862,-0.096385,-0.010028,-0.03636
540,22458.333,True,-0.034002,-0.580282,-0.268881,0.062809,-0.609924,-0.14925,-0.092752,-0.576589,-0.149481,0.151518,-0.45049,-0.020432,-0.140386,-0.503189,0.016097,0.234351,-0.27002,-0.102949,-0.170906,-0.208241,-0.079894,0.281721,-0.202476,-0.204356,-0.255912,-0.174895,-0.263905,0.101099,0.001736,0.036695,-0.096344,-0.009915,-0.036123
541,22500.0,True,-0.033964,-0.580442,-0.269377,0.063043,-0.609666,-0.150534,-0.092585,-0.576557,-0.150763,0.151662,-0.450357,-0.021128,-0.140416,-0.50309,0.015097,0.234528,-0.268131,-0.101598,-0.171943,-0.20846,-0.08028,0.281188,-0.201274,-0.19961,-0.253346,-0.175696,-0.26427,0.101152,0.001571,0.036703,-0.096398,-0.009838,-0.036123
542,22541.667,True,-0.033491,-0.580866,-0.269805,0.063004,-0.609575,-0.151568,-0.092114,-0.576515,-0.152922,0.151384,-0.449751,-0.024328,-0.140823,-0.50289,0.012929,0.234548,-0.26758,-0.104705,-0.172891,-0.208307,-0.08153,0.283024,-0.199626,-0.201892,-0.253262,-0.174376,-0.263805,0.101085,0.001519,0.036564,-0.09631,-0.009807,-0.035987
543,22583.333,True,-0.0315,-0.581004,-0.289069,0.063327,-0.609506,-0.173545,-0.09108,-0.576473,-0.178165,0.151437,-0.449622,-0.040828,-0.140368,-0.502336,-0.011182,0.240335,-0.270302,-0.117218,-0.170295,-0.205955,-0.101133,0.297699,-0.20029,-0.220287,-0.252184,-0.171614,-0.271498,0.100937,0.001404,0.036753,-0.09616,-0.009768,-0.0362
544,22625.0,True,-0.029438,-0.582327,-0.287291,0.063347,-0.610369,-0.170672,-0.090666,-0.576532,-0.174918,0.15148,-0.450278,-0.038348,-0.140497,-0.502267,-0.008415,0.241163,-0.271697,-0.116672,-0.170409,-0.204783,-0.098793,0.300762,-0.201879,-0.221177,-0.253049,-0.17206,-0.270758,0.100899,0.001379,0.037974,-0.09613,-0.009746,-0.037445
545,22666.667,True,-0.0272,-0.582862,-0.286316,0.063889,-0.610411,-0.170535,-0.089807,-0.576656,-0.176041,0.151522,-0.450581,-0.038011,-0.139208,-0.502357,-0.012418,0.241201,-0.274136,-0.117315,-0.166216,-0.206303,-0.103543,0.299422,-0.204637,-0.226963,-0.249178,-0.175431,-0.27187,0.100803,0.00128,0.03856,-0.096043,-0.009694,-0.038021
546,22708.333,True,-0.024299,-0.584553,-0.288036,0.066975,-0.610457,-0.17234,-0.086708,-0.576941,-0.178094,0.153447,-0.450524,-0.040088,-0.136667,-0.50239,-0.016408,0.243291,-0.274349,-0.120773,-0.157017,-0.206056,-0.109013,0.300827,-0.208336,-0.2359,-0.24175,-0.175409,-0.279808,0.100788,0.001276,0.039152,-0.096031,-0.009712,-0.038633
547,22750.0,True,-0.022855,-0.584907,-0.287191,0.069457,-0.61023,-0.171559,-0.084573,-0.577069,-0.176801,0.154441,-0.450146,-0.039766,-0.133419,-0.502456,-0.014794,0.243715,-0.27414,-0.120463,-0.152464,-0.206027,-0.107264,0.299988,-0.212112,-0.235978,-0.236089,-0.177623,-0.279413,0.100785,0.001258,0.039231,-0.096029,-0.009716,-0.0387
548,22791.667,True,-0.018453,-0.58564,-0.288652,0.072379,-0.610192,-0.17446,-0.080243,-0.577937,-0.180284,0.155263,-0.450089,-0.042256,-0.129194,-0.503952,-0.018404,0.243714,-0.275287,-0.123837,-0.147919,-0.206382,-0.108527,0.299407,-0.215267,-0.24261,-0.231619,-0.178604,-0.278711,0.100635,0.001336,0.039178,-0.095904,-0.009811,-0.03864
549,22833.333,True,-0.016759,-0.585987,-0.288225,0.074952,-0.610055,-0.173874,-0.078421,-0.578363,-0.179356,0.157117,-0.449458,-0.041868,-0.127775,-0.50416,-0.017435,0.246262,-0.272723,-0.123529,-0.147634,-0.206207,-0.107691,0.299954,-0.214876,-0.241252,-0.230211,-0.178872,-0.278187,0.100653,0.001332,0.039227,-0.095919,-0.009817,-0.038681
550,22875.0,True,-0.015324,-0.588049,-0.287913,0.075866,-0.61033,-0.17348,-0.077163,-0.578939,-0.178703,0.158596,-0.449263,-0.041578,-0.12653,-0.504454,-0.016863,0.248485,-0.272666,-0.123245,-0.147504,-0.206247,-0.107564,0.299583,-0.214928,-0.241153,-0.229343,-0.179004,-0.278751,0.100624,0.001334,0.03913,-0.095897,-0.009821,-0.038559
551,22916.667,True,-0.012598,-0.587981,-0.288864,0.076391,-0.609452,-0.174041,-0.076019,-0.578478,-0.181106,0.159762,-0.448443,-0.042729,-0.126662,-0.504369,-0.016935,0.254846,-0.271604,-0.123476,-0.152468,-0.209357,-0.107944,0.296926,-0.213725,-0.24083,-0.229708,-0.183382,-0.282869,0.100678,0.001119,0.039136,-0.095967,-0.009661,-0.038556
552,22958.333,True,-0.007103,-0.587943,-0.299326,0.084164,-0.606973,-0.182589,-0.069869,-0.578188,-0.188668,0.165498,-0.445027,-0.04669,-0.126317,-0.504336,-0.021603,0.256766,-0.26577,-0.123652,-0.167806,-0.20935,-0.116238,0.294436,-0.20442,-0.24044,-0.227196,-0.183593,-0.319395,0.100813,0.001241,0.039223,-0.096149,-0.009901,-0.038616
553,23000.0,True,-0.000672,-0.588227,-0.309089,0.094396,-0.598808,-0.188697,-0.059097,-0.577576,-0.191325,0.173488,-0.439289,-0.048749,-0.126397,-0.504456,-0.021437,0.267042,-0.262167,-0.118043,-0.18392,-0.211816,-0.111904,0.26675,-0.208181,-0.223122,-0.220195,-0.186114,-0.313639,0.101529,0.00154,0.038532,-0.097125,-0.01011,-0.03772
554,23041.667,True,0.014107,-0.594578,-0.310735,0.117918,-0.591219,-0.192981,-0.028708,-0.578893,-0.190847,0.192108,-0.422527,-0.055678,-0.119269,-0.505565,-0.021206,0.27525,-0.244993,-0.120632,-0.182026,-0.209218,-0.088457,0.249929,-0.206566,-0.231482,-0.18963,-0.185162,-0.286003,0.102414,0.003509,0.038753,-0.098212,-0.011729,-0.037904
555,23083.333,True,0.010905,-0.595468,-0.289246,0.114539,-0.584294,-0.176819,-0.036024,-0.57839,-0.166388,0.185386,-0.422209,-0.047352,-0.126449,-0.505537,0.000511,0.27406,-0.244884,-0.082636,-0.197924,-0.209353,-0.045021,0.196183,-0.215877,-0.134156,-0.168656,-0.186477,-0.195819,0.102163,0.003536,0.038002,-0.098056,-0.011556,-0.037107
556,23125.0,True,0.009674,-0.595387,-0.291636,0.112525,-0.580841,-0.184542,-0.031192,-0.578428,-0.172085,0.184524,-0.420417,-0.051228,-0.125062,-0.50553,-0.005559,0.273351,-0.236397,-0.087429,-0.196982,-0.209178,-0.072974,0.179422,-0.222792,-0.162871,-0.107159,-0.195501,-0.257642,0.101896,0.003249,0.038558,-0.097942,-0.011178,-0.037622
